Time (s),Wave elevation (m)
0.0,3.2144353165838004
0.25,3.2144353165838004
0.5,3.344209619238312
0.75,3.4268732766952006
1.0,3.460415361269388
1.25,3.4447304013583886
1.5,3.381583084501105
1.75,3.274422636301802
2.0,3.1280691096020985
2.25,2.9483052551521145
2.5,2.7414155219602967
2.75,2.513717381959432
3.0,2.271129337698558
3.25,2.0188148367269863
3.5,1.7609324758017777
3.75,1.500511272657772
4.0,1.2394566050745797
4.25,0.9786789921495552
4.5,0.7183255510588882
4.75,0.45808391018197
5.0,0.1975215632911654
5.25,-0.0635792534505075
5.5,-0.324929841375042
5.75,-0.5855199369757781
6.0,-0.8435040416914679
6.25,-1.0962028116237597
6.5,-1.3402205440090114
6.75,-1.5716670739543317
7.0,-1.7864608244291946
7.25,-1.9806805082030567
7.5,-2.1509270103396423
7.75,-2.2946549144926776
8.0,-2.4104352267981497
8.25,-2.49811694387098
8.5,-2.558864660407599
8.75,-2.5950615292655117
9.0,-2.6100804253705
9.25,-2.60793982523732
9.5,-2.592873367465269
9.75,-2.568852073372621
10.0,-2.539104761129849
10.25,-2.505684572453758
10.5,-2.469127419611474
10.75,-2.428241638481514
11.0,-2.3800576981906127
11.25,-2.3199533363369937
11.5,-2.241954121633783
11.75,-2.139193544121454
12.0,-2.004501717610049
12.25,-1.831079012070202
12.5,-1.6132015961356103
12.75,-1.346900853790998
13.0,-1.0305584663938856
13.25,-0.6653637240671828
13.5,-0.2555890214666106
13.75,0.1913472292106773
14.0,0.6650449422679398
14.25,1.1525110459284085
14.5,1.6387519696990622
14.75,2.107533177600204
15.0,2.542255544105396
15.25,2.926888791074848
15.5,3.2468972774224283
15.75,3.490093548076746
16.0,3.647360172118063
16.25,3.713190083631983
16.5,3.686009062181866
16.75,3.568260034287115
17.0,3.366246225626337
17.25,3.0897474447444893
17.5,2.751439567993237
17.75,2.366160408437729
18.0,1.9500746250104215
18.25,1.5197955245664947
18.5,1.0915222622203722
18.75,0.680247171253459
19.0,0.2990802315061788
19.25,-0.0412731978505105
19.5,-0.3328582802369298
19.75,-0.5706311504888003
20.0,-0.7524386399862235
20.25,-0.8788345182317425
20.5,-0.9527597521688548
20.75,-0.979121595746288
21.0,-0.9643102768081964
21.25,-0.9156925556208424
21.5,-0.8411187073070474
21.75,-0.7484740208359237
22.0,-0.6452984163701679
22.25,-0.538489105345186
22.5,-0.4340922504272748
22.75,-0.3371811869972274
23.0,-0.2518116899429995
23.25,-0.1810395737512491
23.5,-0.1269829375722989
23.75,-0.090910699005037
24.0,-0.0733405451222681
24.25,-0.0741326945621066
24.5,-0.0925703705107391
24.75,-0.1274229876731843
25.0,-0.1769930823979943
25.25,-0.2391523319474106
25.5,-0.3113750938713209
25.75,-0.3907793902237286
26.0,-0.474185003399297
26.25,-0.5581963927133515
26.5,-0.639314739217842
26.75,-0.7140790095602725
27.0,-0.7792310514385173
27.25,-0.8318950097907022
27.5,-0.8697573953998079
27.75,-0.8912314841808086
28.0,-0.8955887808567615
28.25,-0.8830412699338243
28.5,-0.8547611167617676
28.75,-0.8128291742489776
29.0,-0.7601096996418437
29.25,-0.7000555311920365
29.5,-0.6364549482013413
29.75,-0.5731378286061658
30.0,-0.5136638433247533
30.25,-0.461018702159788
30.5,-0.4173454686742952
30.75,-0.3837364751595082
31.0,-0.3601074126502485
31.25,-0.3451690041244322
31.5,-0.3365037727314624
31.75,-0.3307464542318181
32.0,-0.3238573604533127
32.25,-0.3114693173094197
32.5,-0.2892814900639427
32.75,-0.2534681809948851
33.0,-0.2010680804189284
33.25,-0.1303197864846001
33.5,-0.0409127390561466
33.75,0.0658711735868786
34.0,0.1871416460883923
34.25,0.3185158718587488
34.5,0.4543617329309171
34.75,0.588152930173684
35.0,0.7129110602305723
35.25,0.8217018981858357
35.5,0.9081480030882996
35.75,0.966917700402401
36.0,0.9941517211886232
36.25,0.9877932186062166
36.5,0.9477941856206582
36.75,0.8761808620285113
37.0,0.7769717456278107
37.25,0.6559533859396036
37.5,0.5203302676067995
37.75,0.3782748517855923
38.0,0.2384114254248024
38.25,0.1092721894713397
38.5,-0.0012343783749895
38.75,-0.0863045225941001
39.0,-0.1406359717960935
39.25,-0.1607142753220859
39.5,-0.144971910461119
39.75,-0.093813881442872
40.0,-0.009514277300908
40.25,0.1040017025850039
40.5,0.2414672570177541
40.75,0.3966457872298783
41.0,0.5627322539874788
41.25,0.7327508108919667
41.5,0.8999178406937696
41.75,1.0579445670256034
42.0,1.2012605750507324
42.25,1.3251481436663457
42.5,1.4257864471694588
42.75,1.5002135650815311
43.0,1.546222024283629
43.25,1.562209580531292
43.5,1.5470105960397684
43.75,1.49973437799202
44.0,1.4196351494965027
44.25,1.3060341206701351
44.5,1.1583078352678555
44.75,0.9759492004303358
45.0,0.7586991099012931
45.25,0.5067381554036933
45.5,0.220920388496014
45.75,-0.0969748336857515
46.0,-0.4440006367186815
46.25,-0.8158389655702238
46.5,-1.206662877966638
46.75,-1.609088088488056
47.0,-2.014230661722201
47.25,-2.4118796052067943
47.5,-2.7907838983657034
47.75,-3.1390439921553512
48.0,-3.444588832499152
48.25,-3.69571176273316
48.5,-3.8816329020377047
48.75,-3.9930522707628313
49.0,-4.022657328579371
49.25,-3.965550770286536
49.5,-3.819569220654965
49.75,-3.585470505216706
50.0,-3.266975891558479
50.25,-2.870663408954596
50.5,-2.4057183055360416
50.75,-1.883556126263208
51.0,-1.3173420810987733
51.25,-0.7214367215766969
51.5,-0.1108020132737256
51.75,0.4995965715995809
52.0,1.095357361798346
52.25,1.6631480868372583
52.5,2.191124221317692
52.75,2.669241684822272
53.0,3.089453667360255
53.25,3.44578985476314
53.5,3.734324520729386
53.75,3.9530472241179
54.0,4.10165568873967
54.25,4.18129446752423
54.5,4.194264979453421
54.75,4.143732399762354
55.0,4.0334527904315856
55.25,3.867540037318591
55.5,3.650286993742316
55.75,3.38604918729062
56.0,3.0791930443024835
56.25,2.734104348148734
56.5,2.355247062145663
56.75,1.947258134903029
57.0,1.515060785994979
57.25,1.0639772458558514
57.5,0.5998220705481846
57.75,0.1289589162697303
58.0,-0.3416931319868866
58.25,-0.8047132022125515
58.5,-1.2522965719886738
58.75,-1.6764356079670444
59.0,-2.0691568080877323
59.25,-2.422801862483389
59.5,-2.730336269736726
59.75,-2.9856657912253506
60.0,-3.1839391395702887
60.25,-3.3218149270796977
60.5,-3.397672095753482
60.75,-3.411745759223015
61.0,-3.366174458467427
61.25,-3.264950028306091
61.5,-3.1137672769986056
61.75,-2.919777126521881
62.0,-2.691253340020778
62.25,-2.4371890562834664
62.5,-2.1668446506049683
62.75,-1.8892725739448908
63.0,-1.612847473050367
63.25,-1.344830827791948
63.5,-1.0909984201182883
63.75,-0.8553561440726567
64.0,-0.6399650688286155
64.25,-0.444890486873477
64.5,-0.2682822411010254
64.75,-0.1065853515850744
65.0,0.0451286417933723
65.25,0.1927275866459302
65.5,0.3425074284456365
65.75,0.5006355176951003
66.0,0.6725847081443236
66.25,0.8625966044678895
66.5,1.0732119805580684
66.75,1.3049034445609466
