Time (s),Wave elevation (m)
0.0,1.071478438861579
0.25,1.071478438861579
0.5,1.1180580422325372
0.75,1.1456983247480033
1.0,1.1536371316015863
1.25,1.1420268451242686
1.5,1.111896555813516
1.75,1.0650309495813688
2.0,1.003782451200127
2.25,0.9308401576815636
2.5,0.8489831623358896
2.75,0.7608466188887666
3.0,0.6687263229862449
3.25,0.5744420756192521
3.5,0.4792723513106777
3.75,0.3839637798914024
4.0,0.2888097518109886
4.25,0.1937841643805688
4.5,0.0987099090763499
4.75,0.0034378942082429
5.0,-0.0919883764362053
5.25,-0.1872053304757328
5.5,-0.2814565170908286
5.75,-0.3735847614185512
6.0,-0.4620910590347396
6.25,-0.5452532255422201
6.5,-0.6212893799224377
6.75,-0.6885451929161033
7.0,-0.745680230080633
7.25,-0.7918281242992964
7.5,-0.8267078352086222
7.75,-0.8506686395391226
8.0,-0.8646591555735782
8.25,-0.8701197737978211
8.5,-0.8688073061058453
8.75,-0.8625693810218625
9.0,-0.8530930713720553
9.25,-0.841656595681719
9.5,-0.8289141176981774
9.75,-0.8147414593900405
10.0,-0.7981650967485688
10.25,-0.7773886426383992
10.5,-0.749920964401171
10.75,-0.7127991857388458
11.0,-0.6628892424082392
11.25,-0.5972375443790385
11.5,-0.5134406495439247
11.75,-0.4099964339043029
12.0,-0.2866004773121163
12.25,-0.1443553203574485
12.5,0.0141324513279107
12.75,0.1847823648021691
13.0,0.3622008529003759
13.25,0.5399638500496661
13.5,0.7110007951089723
13.75,0.868049893077378
14.0,1.0041475103846011
14.25,1.1131110600837384
14.5,1.189975007655504
14.75,1.2313436489095515
15.0,1.2356316606096738
15.25,1.2031733595697711
15.5,1.1361931405159018
15.75,1.0386415704583027
16.0,0.9159129479633258
16.25,0.7744697335777816
16.5,0.6214062651468554
16.75,0.4639880113470223
17.0,0.3092030415020337
17.25,0.1633594981814853
17.5,0.031757073600271
17.75,-0.081547496977289
18.0,-0.1738702221309815
18.25,-0.2439238823772255
18.5,-0.2917443215770528
18.75,-0.3185346399407774
19.0,-0.326448450995149
19.25,-0.3183364040156518
19.5,-0.2974806176036848
19.75,-0.2673396889222738
20.0,-0.2313229522018903
20.25,-0.1926072618720824
20.5,-0.1540034819737442
20.75,-0.1178738098461857
21.0,-0.0860957228985652
21.25,-0.0600642522207031
21.5,-0.0407218059351112
21.75,-0.028604018789499
22.0,-0.0238909999259295
22.25,-0.0264555961445375
22.5,-0.0359034386573125
22.75,-0.0516030631267586
23.0,-0.0727077338818739
23.25,-0.0981732657654195
23.5,-0.1267777399905423
23.75,-0.1571493357360059
24.0,-0.1878075170052592
24.25,-0.2172206829881181
24.5,-0.2438804332433174
24.75,-0.2663892606320056
25.0,-0.2835552705826762
25.25,-0.2944849347497143
25.5,-0.2986633481029623
25.75,-0.2960112689026921
26.0,-0.286909507464877
26.25,-0.2721839268116474
26.5,-0.2530481722777248
26.75,-0.231005842058679
27.0,-0.2077186160856937
27.25,-0.1848512937275504
27.5,-0.1639081865798753
27.75,-0.1460773930380791
28.0,-0.1320998161582073
28.25,-0.1221782372135191
28.5,-0.1159384008147445
28.75,-0.1124491927056714
29.0,-0.1103030735485598
29.25,-0.1077515833412232
29.5,-0.1028846349019787
29.75,-0.0938371502546067
30.0,-0.0790029591683401
30.25,-0.0572342233268999
30.5,-0.0280052182392454
30.75,0.0084778912561856
31.0,0.0512348377193072
31.25,0.0985437943982958
31.5,0.1480485821269846
31.75,0.1969329723278812
32.0,0.2421476286886101
32.25,0.2806696476833135
32.5,0.3097709793478427
32.75,0.3272706390134469
33.0,0.3317467260969571
33.25,0.3226877595899518
33.5,0.3005683853947544
33.75,0.2668415580154857
34.0,0.2238471415725433
34.25,0.1746447233109944
34.5,0.1227854976151178
34.75,0.0720436539176658
35.0,0.0261312384316995
35.25,-0.0115783784699055
35.5,-0.0382945984915077
35.75,-0.0520010220691115
36.0,-0.0515794645074096
36.25,-0.0368586153016812
36.5,-0.0085867728061368
36.75,0.0316647187852184
37.0,0.0816544267310523
37.25,0.1386625444040574
37.5,0.1997009856935233
37.75,0.2617209633532391
38.0,0.3217988485359191
38.25,0.3772847655201176
38.5,0.4259035428244812
38.75,0.46580371242676
39.0,0.4955565297031336
39.25,0.5141127754356364
39.5,0.520729762010082
39.75,0.5148839978426656
40.0,0.4961860538292706
40.25,0.4643132292825634
40.5,0.4189727655366523
40.75,0.359903946383303
41.0,0.2869219696157708
41.25,0.200000600236385
41.5,0.099384994503831
41.75,-0.0142786428326765
42.0,-0.1398131940533152
42.25,-0.2753986447286345
42.5,-0.4184955139181722
42.75,-0.5658186858319622
43.0,-0.7133723327140918
43.25,-0.8565509942831132
43.5,-0.9903054945031392
43.75,-1.109365879490199
44.0,-1.2085076122229277
44.25,-1.28284246688046
44.5,-1.3281124179624086
44.75,-1.3409636412384636
45.0,-1.319178662636355
45.25,-1.2618476275457051
45.5,-1.1694643399263245
45.75,-1.0439386946881437
46.0,-0.8885238345609413
46.25,-0.7076631780466016
46.5,-0.506768761967995
46.75,-0.2919475555207234
47.0,-0.0696960819379115
47.25,0.1534144666875791
47.5,0.3710405325034457
47.75,0.5773357977905661
48.0,0.7671715878078601
48.25,0.936296423922882
48.5,1.0814287016254862
48.75,1.2002823115059622
49.0,1.2915305482030923
49.25,1.3547183758874304
49.5,1.390136647959442
49.75,1.3986739506186303
50.0,1.3816622394540663
50.25,1.340731401309105
50.5,1.2776854774979318
50.75,1.194409823986986
51.0,1.0928143392665643
51.25,0.9748134869066358
51.5,0.842339607202237
51.75,0.6973823457842355
52.0,0.5420442523311713
52.25,0.378600950121033
52.5,0.2095538664390835
52.75,0.0376643475677923
53.0,-0.13404004850931
53.25,-0.3022933893683096
53.5,-0.4636560954857409
53.75,-0.6146154520729942
54.0,-0.7517169658937809
54.25,-0.8717181659150046
54.5,-0.9717536615521114
54.75,-1.049498409022081
55.0,-1.103315363904808
55.25,-1.132374098023753
55.5,-1.1367285207680615
55.75,-1.1173444683511595
56.0,-1.0760714260859392
56.25,-1.0155567758186437
56.5,-0.9391054081272964
56.75,-0.8504919699171691
57.0,-0.7537370868510307
57.25,-0.6528622758137564
57.5,-0.551640653228886
57.75,-0.453361719446182
58.0,-0.3606283070331164
58.25,-0.2752021668045422
58.5,-0.1979116803958671
58.75,-0.1286309909915203
59.0,-0.0663346967889972
59.25,-0.0092265076907309
59.5,0.0450656532923391
59.75,0.0992412533060291
60.0,0.1560434799368592
60.25,0.2179619973325472
60.5,0.2869459380414777
60.75,0.3641512229263984
61.0,0.4497446279123729
61.25,0.5427834156031708
61.5,0.6411840159213561
61.75,0.7417865265546721
62.0,0.8405142043679041
62.25,0.9326192316587708
62.5,1.0129985238194894
62.75,1.0765568592565404
63.0,1.118589764862145
63.25,1.1351558744455534
63.5,1.1234082227512612
63.75,1.0818562704848775
64.0,1.0105352775251557
64.25,0.911066626335818
64.5,0.7866013114658139
64.75,0.6416483515628918
65.0,0.481799534540035
65.25,0.313370821814466
65.5,0.1429880995666615
65.75,-0.0228499247030827
66.0,-0.1781965363794181
66.25,-0.3180350868144327
66.5,-0.4385796030245751
66.75,-0.5374736975127407
67.0,-0.6138722399336759
67.25,-0.6684004019317014
67.5,-0.702995376605335
67.75,-0.7206463278609554
68.0,-0.7250569921213784
68.25,-0.7202620038039674
68.5,-0.7102318161024067
68.75,-0.6985016746983302
69.0,-0.68785741352228
69.25,-0.6801051323366438
69.5,-0.6759436323667379
69.75,-0.67494861695204
70.0,-0.6756670636008351
70.25,-0.675809868560352
70.5,-0.6725218520371516
70.75,-0.6627013588311195
71.0,-0.6433376453036175
71.25,-0.6118333755651016
71.5,-0.5662819025011958
71.75,-0.5056743015513081
72.0,-0.430018778469774
72.25,-0.3403642706236765
72.5,-0.2387298361522637
72.75,-0.1279507567167829
73.0,-0.0114602036769108
73.25,0.1069689720194302
73.5,0.2234948325504468
73.75,0.3344619391042266
74.0,0.4366176134809088
74.25,0.5272702050243386
74.5,0.6043782418890661
74.75,0.6665679178612531
75.0,0.7130849710352637
75.25,0.7436946573695199
75.5,0.7585493282028565
75.75,0.7580464121126465
76.0,0.7426999895036671
76.25,0.7130465767215147
76.5,0.6696004916266045
76.75,0.6128668559432894
77.0,0.5434117549764194
77.25,0.4619803361335615
77.5,0.3696457460756872
77.75,0.267965773188187
78.0,0.159120683353668
78.25,0.0460055376244817
78.5,-0.0677465629380174
78.75,-0.1778275490266216
79.0,-0.2794121195365233
79.25,-0.3674078963334002
79.5,-0.4367845726026239
79.75,-0.4829580964662004
80.0,-0.5021972547501737
80.25,-0.4920142643608495
80.5,-0.4514989335985191
80.75,-0.3815580512533627
81.0,-0.2850279026364376
81.25,-0.1666377654593772
81.5,-0.0328150635908479
81.75,0.1086626210773271
82.0,0.2491486549409639
82.25,0.3797079083063903
82.5,0.4917520379560731
82.75,0.5776775124542651
83.0,0.6314517839708482
83.25,0.6490954679838308
83.5,0.6290158470726521
83.75,0.5721588979677028
84.0,0.4819623317647479
84.25,0.3641094565738861
84.5,0.2261014120148973
84.75,0.0766818048176323
85.0,-0.0748385947626231
85.25,-0.2192999936883958
85.5,-0.3483931507612004
85.75,-0.4552802901847397
86.0,-0.535084109815428
86.25,-0.5852034311717618
86.5,-0.6054296885491738
86.75,-0.5978565045067757
87.0,-0.5665933520285156
87.25,-0.5173119905781931
87.5,-0.4566693144087209
87.75,-0.3916610596478289
88.0,-0.3289664743023632
88.25,-0.2743440522728203
88.5,-0.2321328047178615
88.75,-0.2049028664567331
89.0,-0.1932845706328996
89.25,-0.1959879071145242
89.5,-0.2100061786500206
89.75,-0.2309804226357544
90.0,-0.2536864136381759
90.25,-0.2725951808509587
90.5,-0.2824519519953573
90.75,-0.278817773591991
91.0,-0.2585227329054425
91.25,-0.2199891774717614
91.5,-0.1633965950796794
91.75,-0.0906755291814039
92.0,-0.0053344966703707
92.25,0.0878602752017778
92.5,0.1833188864297814
92.75,0.2751321074690667
93.0,0.3575969188322661
93.25,0.4257133626380215
93.5,0.4756068676560304
93.75,0.5048385606032072
94.0,0.5125778065378647
94.25,0.4996250946866705
94.5,0.4682879883233958
94.75,0.4221267397410115
95.0,0.3655979963399253
95.25,0.3036336954602728
95.5,0.2411970126171085
95.75,0.182857749608706
96.0,0.1324259181790393
96.25,0.0926749957454293
96.5,0.0651762551991501
96.75,0.0502538063681379
97.0,0.0470577707182983
97.25,0.0537415848267839
97.5,0.0677199105673158
97.75,0.0859769060891252
98.0,0.1053912506171548
98.25,0.1230445225974233
98.5,0.1364831359964973
98.75,0.1439105309930554
99.0,0.1442949006418024
99.25,0.1373874338761039
99.5,0.1236558068900946
99.75,0.1041464321041188
100.0,0.080295888713213
100.25,0.0537163515427793
100.5,0.0259813361139118
100.75,-0.0015633620365485
101.0,-0.027942770899341
101.25,-0.0526353728991085
101.5,-0.0755883728715215
101.75,-0.0971668366983824
102.0,-0.1180456501621319
102.25,-0.1390597192507854
102.5,-0.1610323818214795
102.75,-0.1846041737243981
103.0,-0.2100837065940113
103.25,-0.2373395678422489
103.5,-0.2657472089039737
103.75,-0.2941983281306859
104.0,-0.3211730149610144
104.25,-0.3448677076917719
104.5,-0.3633656168948867
104.75,-0.3748313680374284
105.0,-0.3777087358289737
105.25,-0.3708997712319282
105.5,-0.3539054013520714
105.75,-0.3269115035178856
106.0,-0.2908100846224976
106.25,-0.2471519274272191
106.5,-0.1980341812013196
106.75,-0.1459331276232396
107.0,-0.0934980441120871
107.25,-0.043326134403972
107.5,0.0022595040290045
107.75,0.041407142781811
108.0,0.0728896129716722
108.25,0.0961984792096666
108.5,0.1115700820137217
108.75,0.1199410340060246
109.0,0.1228376492263587
109.25,0.1222101859928099
109.5,0.1202280659156844
109.75,0.1190558906772313
110.0,0.1206317792056579
110.25,0.126469154958931
110.5,0.1375006979856591
110.75,0.1539790067078217
111.0,0.1754430219666397
111.25,0.2007530007929186
111.5,0.2281904008438393
111.75,0.2556130598893934
112.0,0.2806510805423023
112.25,0.3009253005537227
112.5,0.3142684359667719
112.75,0.318929048233239
113.0,0.3137403489886732
113.25,0.2982392932746139
113.5,0.2727260605318625
113.75,0.2382594204751208
114.0,0.1965891142097189
114.25,0.1500317347072452
114.5,0.1013011972095095
114.75,0.0533083702306352
115.0,0.0089465324963985
115.25,-0.0291200904210845
115.5,-0.0586483521530923
115.75,-0.077974642615064
116.0,-0.0861289340743872
116.25,-0.0828975807177882
116.5,-0.0688323693591857
116.75,-0.0452075834097031
117.0,-0.0139306749909932
117.25,0.0225847581268349
117.5,0.06157283499195
117.75,0.1000841316457175
118.0,0.1351572904559184
118.25,0.1639824106349942
118.5,0.1840468466906591
118.75,0.1932563182174249
119.0,0.1900268088248137
119.25,0.1733453360790579
119.5,0.1428000629131948
119.75,0.0985821942583875
120.0,0.0414635228596814
120.25,-0.0272457112325439
120.5,-0.1057537960933144
120.75,-0.1918548609003081
121.0,-0.2830027972794383
121.25,-0.3763890787867469
121.5,-0.4690228582468022
121.75,-0.557812708655947
122.0,-0.6396501048682898
122.25,-0.7114951106311328
122.5,-0.7704646813978728
122.75,-0.8139235184244428
123.0,-0.8395765720787525
123.25,-0.8455612009150187
123.5,-0.8305357954274761
123.75,-0.7937605415871103
124.0,-0.73516510327786
124.25,-0.655397503181013
124.5,-0.5558485035887926
124.75,-0.4386464084767521
125.0,-0.3066184429893137
125.25,-0.1632166688824677
125.5,-0.0124086536060788
125.75,0.1414643402915632
126.0,0.2938562497546721
126.25,0.4402043201164434
126.5,0.5761264786048608
126.75,0.6976165572262958
127.0,0.8012252786787207
127.25,0.8842151623117342
127.5,0.944678710342156
127.75,0.9816113594458312
128.0,0.9949336064097436
128.25,0.9854602369239464
128.5,0.9548184370327308
128.75,0.905320435989609
129.0,0.839799887239359
129.25,0.7614241210119157
129.5,0.6734964171458453
129.75,0.579263336899225
130.0,0.4817417941821136
130.25,0.3835789221146982
130.5,0.2869549950604889
130.75,0.1935359040146595
131.0,0.1044772556596311
131.25,0.0204774474529724
