Time (s),Wave elevation (m)
0.0,1.9286611899505264
0.25,1.9286611899505264
0.5,2.036589534041414
0.75,2.076533605764437
1.0,2.0474339463783933
1.25,1.954293359751415
1.5,1.8070386901306887
1.75,1.6185573407555824
2.0,1.4023756472614175
2.25,1.1705006225627552
2.5,0.9318817645827342
2.75,0.6917842268689902
3.0,0.4521393087805293
3.25,0.2127059589272866
3.5,-0.0273088312624219
3.75,-0.2676204808379497
4.0,-0.5056662984948002
4.25,-0.7361556896480209
4.5,-0.9514996427704212
4.75,-1.1430238982059706
5.0,-1.3026677652343168
5.25,-1.424737651832966
5.5,-1.5072531541312255
5.75,-1.5525031883287417
6.0,-1.5666041190800135
6.25,-1.558083303358131
6.5,-1.5357484611959542
6.75,-1.5062919619430908
7.0,-1.4721751108631471
7.25,-1.430315830021423
7.5,-1.3719638709904602
7.75,-1.2839165171211462
8.0,-1.1509507073365906
8.25,-0.959081658327454
8.5,-0.6990594360057056
8.75,-0.3694268464723745
9.0,0.0214941268363918
9.25,0.4551495048678247
9.5,0.9040298327553736
9.75,1.334559960677568
10.0,1.7111887563962382
10.25,2.0010399645499595
10.5,2.178374946159078
10.75,2.228143146979724
11.0,2.1480510996766204
11.25,1.9488349681047288
11.5,1.6527261537964266
11.75,1.2903970459830576
12.0,0.8969104587175073
12.25,0.507331100160744
12.5,0.1526710007725877
12.75,-0.1432624257288789
13.0,-0.3657407516801254
13.25,-0.5095786153387277
13.5,-0.5782970092221427
13.75,-0.5822925658224938
14.0,-0.5364393860664267
14.25,-0.4575776260697635
14.5,-0.3622837987968961
14.75,-0.2651938508213673
15.0,-0.1779949311363043
15.25,-0.1090518493572534
15.5,-0.0635209147378325
15.75,-0.0437469565642721
16.0,-0.0497435601017537
16.25,-0.0796116594483208
16.5,-0.1298359577229726
16.75,-0.1954851599442345
17.0,-0.2704052651615816
17.25,-0.3475176111006981
17.5,-0.4193094470567265
17.75,-0.478542057087285
18.0,-0.5191182907400816
18.25,-0.5369722552430835
18.5,-0.5307930784704035
18.75,-0.502389718120138
19.0,-0.45655116431964
19.25,-0.4003491785157228
19.5,-0.3419499507093241
19.75,-0.2891197979396313
20.0,-0.2476995324392255
20.25,-0.2203586543131442
20.5,-0.2059111629983474
20.75,-0.1993809879154592
21.0,-0.1928629741200248
21.25,-0.177062908256844
21.5,-0.1432511159945778
21.75,-0.0852613384784999
22.0,-0.0011340979926585
22.25,0.1059481970790267
22.5,0.2276650079955311
22.75,0.351556814490238
23.0,0.4628838886890433
23.25,0.547036764781681
23.5,0.5920735945063125
23.75,0.5909225358047816
24.0,0.5428388646894096
24.25,0.4538375919953265
24.5,0.3360078994527956
24.75,0.2058195589681571
25.0,0.0817138694349752
25.25,-0.0186028289705292
25.5,-0.0807000920590278
25.75,-0.0953789251967466
26.0,-0.0597430499051154
26.25,0.022739916795055
26.5,0.1431234492879375
26.75,0.2885810626692839
27.0,0.444372904147592
27.25,0.5957945065684354
27.5,0.7297628475818703
27.75,0.8358034824700764
28.0,0.9063535728217292
28.25,0.9364553959116064
28.5,0.9230487558543606
28.75,0.8641503737554497
29.0,0.7582177676814753
29.25,0.6039336845196025
29.5,0.4005294339883696
29.75,0.1486180967837385
30.0,-0.1486356500081017
30.25,-0.4842913659703735
30.5,-0.8466858407780136
30.75,-1.2190721604685684
31.0,-1.5800623116011712
31.25,-1.9049477284185643
31.5,-2.167805443163528
31.75,-2.34413995090387
32.0,-2.41369373944516
32.25,-2.363005969841249
32.5,-2.1873199371146
32.75,-1.8915322494925275
33.0,-1.4900232408122267
33.25,-1.005382138358753
33.5,-0.4662105176268474
33.75,0.0956763676324135
34.0,0.6482515845318163
34.25,1.1620725085906949
34.5,1.6125185401421576
34.75,1.981229853211931
35.0,2.256650251098852
35.25,2.433726311949359
35.5,2.512943139458628
35.75,2.498963180373311
36.0,2.3991665247117946
36.25,2.222367123862964
36.5,1.977907817046088
36.75,1.6752342766260668
37.0,1.3239348196624234
37.25,0.9341308707652812
37.5,0.5170298243681104
37.75,0.0854200691841676
38.0,-0.346098919040851
38.25,-0.7613042093528131
38.5,-1.1430229760826198
38.75,-1.4742609059757323
39.0,-1.7396579382418198
39.25,-1.9270669021518645
39.5,-2.029006440372447
39.75,-2.0437361216971204
40.0,-1.9757404874665805
40.25,-1.8354851346264216
40.5,-1.6384112846525158
40.75,-1.403250797990112
41.0,-1.1498541152025787
41.25,-0.8968119431355981
41.5,-0.6592027965859161
41.75,-0.4468024428929046
42.0,-0.2630439018808328
42.25,-0.1049213671617012
42.5,0.0361007575727336
42.75,0.1722639456615283
43.0,0.3170155015049343
43.25,0.4821929828926393
43.5,0.6753272962869022
43.75,0.8975082710612564
44.0,1.142195445170474
44.25,1.3952294883874312
44.5,1.6361220501158378
44.75,1.840499570025234
45.0,1.9833817232624855
45.25,2.042820909733145
45.5,2.003344243592517
45.75,1.8586425891604772
46.0,1.613046983850869
46.25,1.2815100201714908
46.5,0.888042173326481
46.75,0.4628032034475577
47.0,0.0382741027788184
47.25,-0.3549045406086129
47.5,-0.6917767157034216
47.75,-0.9559911070154252
48.0,-1.1413398297531765
48.25,-1.2516885879113335
48.5,-1.2993427719670043
48.75,-1.3021594507698435
49.0,-1.2799266718020146
49.25,-1.2506503585742783
49.5,-1.2273933579276084
49.75,-1.2161998924702286
50.0,-1.2154324678266837
50.25,-1.2165857778390146
50.5,-1.2063726847143024
50.75,-1.1696515605423758
51.0,-1.0926242594442224
51.25,-0.9657050408053118
51.5,-0.7855463615108065
51.75,-0.5558885597316404
52.0,-0.287139328528951
52.25,0.0051632829435407
52.5,0.3026437549239065
52.75,0.5866523183574058
53.0,0.8405933071663519
53.25,1.0516002358240002
