epoch,loss,lr,mae,mape,mse,val_loss,val_mae,val_mape,val_mse
0,0.00011712661216733977,0.001,0.00433326093479991,131.67636108398438,0.00011712661216733977,2.0468812635954237e-06,0.0006289143348112702,7.3274407386779785,2.0468812635954237e-06
1,1.5151773595789564e-06,0.001,0.0005746311508119106,12.722458839416504,1.5151773595789564e-06,6.705120654260099e-07,0.00034729691105894744,3.94665265083313,6.705120654260099e-07
2,1.5297295249183662e-05,0.001,0.0012890853686258197,36.53001403808594,1.5297295249183662e-05,6.7143866999686e-07,0.000345453096088022,3.372943639755249,6.7143866999686e-07
3,1.2065897863067221e-05,0.001,0.0010317915584892035,16.482013702392578,1.2065897863067221e-05,4.46574460966076e-07,0.00026250749942846596,2.575770616531372,4.46574460966076e-07
4,9.686842531664297e-06,0.001,0.0009739085799083114,25.11334800720215,9.686842531664297e-06,3.0725891519978177e-07,0.00022485207591671497,2.4836008548736572,3.0725891519978177e-07
5,1.630750011827331e-05,0.001,0.001265028608031571,31.80730438232422,1.630750011827331e-05,6.511885430882103e-07,0.0003025029436685145,2.6060492992401123,6.511885430882103e-07
6,1.3216767911217175e-05,0.001,0.0009970016544684768,10.54902172088623,1.3216767911217175e-05,1.2921528025344742e-07,0.00015182285278569907,2.053731679916382,1.2921528025344742e-07
7,4.351541065261699e-06,0.001,0.0006765705184079707,21.29142951965332,4.351541065261699e-06,1.538374618803573e-07,0.0001541921083116904,1.6344943046569824,1.538374618803573e-07
8,8.58755265653599e-06,0.001,0.0009685066761448979,26.818445205688477,8.58755265653599e-06,2.2720639947237942e-07,0.000177597496076487,1.8617727756500244,2.2720639947237942e-07
9,4.0510208236810286e-06,0.001,0.0006356979138217866,15.090786933898926,4.0510208236810286e-06,5.532287445930706e-07,0.00026868926943279803,1.7137811183929443,5.532287445930706e-07
10,0.0035946001298725605,0.001,0.015290348790585995,309.5068664550781,0.0035946001298725605,0.003264517756178975,0.02985326573252678,233.20315551757812,0.003264517756178975
11,0.002744755009189248,0.001,0.026537105441093445,298.6141357421875,0.002744755009189248,0.003274346701800823,0.029897844418883324,241.57403564453125,0.003274346701800823
12,0.0027420700062066317,0.001,0.02648507058620453,312.38177490234375,0.0027420700062066317,0.003275566967204213,0.029913900420069695,266.0390625,0.003275566967204213
13,0.0027433319482952356,0.001,0.026323633268475533,319.1415100097656,0.0027433319482952356,0.003299503121525049,0.030047517269849777,265.4594421386719,0.003299503121525049
14,0.0027392632327973843,0.001,0.02626700885593891,295.64019775390625,0.0027392632327973843,0.0032863453961908817,0.02996414713561535,261.4661560058594,0.0032863453961908817
15,0.002738251816481352,0.001,0.026415711268782616,296.3143005371094,0.002738251816481352,0.0032780903857201338,0.02990957535803318,239.13319396972656,0.0032780903857201338
16,0.0027233955916017294,0.00025,0.026172088459134102,286.4082946777344,0.0027233955916017294,0.003291752189397812,0.029979543760418892,243.4925079345703,0.003291752189397812
17,0.002725216094404459,0.00025,0.02621142379939556,300.20037841796875,0.002725216094404459,0.003291910281404853,0.029983118176460266,256.3218078613281,0.003291910281404853
