Time (s),Wave elevation (m)
0.0,1.0714784388613463
0.25,1.0714784388613463
0.5,1.126290794953857
0.75,1.151891223882662
1.0,1.1474512503659875
1.25,1.1142345561902651
1.5,1.05534785036308
1.75,0.9752384897820124
2.0,0.8790353419611634
2.25,0.7718520091029607
2.5,0.6581724635362839
2.75,0.5414188942986609
3.0,0.4237643295715756
3.25,0.3062054486023405
3.5,0.1888625839665575
3.75,0.0714329415663106
4.0,-0.0463032432735549
4.25,-0.164031035850209
4.5,-0.2805979868059794
4.75,-0.3939238883647569
5.0,-0.5011443000351714
5.25,-0.5989624912033642
5.5,-0.6841424156814429
5.75,-0.7540455740845403
6.0,-0.8071027268114204
6.25,-0.8431198338469414
6.5,-0.8633451613402217
6.75,-0.870266633559858
7.0,-0.8671579965784864
7.25,-0.8574405493647872
7.5,-0.8439654993174889
7.75,-0.8283433605505651
8.0,-0.8104469479873271
8.25,-0.7881926764147836
8.5,-0.7576640114213765
8.75,-0.7135872673053767
9.0,-0.6501120088310662
9.25,-0.561795487377908
9.5,-0.4446515838475118
9.75,-0.2971063143607465
10.0,-0.1207075646150278
10.25,0.0795339416354922
10.5,0.2952464220843281
10.75,0.5152540504332132
11.0,0.7265369087911864
11.25,0.9154832558186856
11.5,1.069280397268063
11.75,1.1772690227519007
12.0,1.2320892309445135
12.25,1.2304739481852718
12.5,1.1735927780979671
12.75,1.0669093277558015
13.0,0.9195788232734908
13.25,0.7434711041945863
13.5,0.5519487119547924
13.75,0.3585549097506971
14.0,0.1757693606411687
14.25,0.0139705447659865
14.5,-0.1192923100955727
14.75,-0.2196626652780861
15.0,-0.2859717041761355
15.25,-0.3199084958454291
15.5,-0.3254454857168931
15.75,-0.3081210374013051
16.0,-0.2742853460001138
16.25,-0.2304047205523294
16.5,-0.1824954576328524
16.75,-0.1357274789125059
17.0,-0.0942054879514571
17.25,-0.0609071937007464
17.5,-0.037738464707436
17.75,-0.0256565067298459
18.0,-0.0248144716229314
18.25,-0.0346923908422374
18.5,-0.054196470489652
18.75,-0.0817272399042922
19.0,-0.1152325132426751
19.25,-0.1522701886245535
19.5,-0.1901066821782866
19.75,-0.2258692395747587
20.0,-0.2567562715083505
20.25,-0.2802924447599719
20.5,-0.2945985275238789
20.75,-0.2986339084151382
21.0,-0.2923654235979512
21.25,-0.2768212972059524
21.5,-0.2540034370420845
21.75,-0.2266529650948381
22.0,-0.1978890899522587
22.25,-0.1707657183069283
22.5,-0.1478089271611258
22.75,-0.1306077050562248
23.0,-0.1195278474248772
23.25,-0.1136041792269977
23.5,-0.1106411425647814
23.75,-0.1075199106132569
24.0,-0.1006766007742019
24.25,-0.0866864116038843
24.5,-0.0628677390993887
24.75,-0.0278123753270751
