Time (s),Wave elevation (m)
0.0,0.2142956877722831
0.25,0.2142956877722831
0.5,0.2274750507528372
0.75,0.2305340158641581
1.0,0.2235365417741665
1.25,0.2076824653836093
1.5,0.1849715901790201
1.75,0.1577066071566186
2.0,0.1279862806613891
2.25,0.0973337184044614
2.5,0.0665551769932416
2.75,0.0358490694442586
3.0,0.0051063155599691
3.25,-0.02571423360878
3.5,-0.056270884785031
3.75,-0.0856963429679171
4.0,-0.1126795150502454
4.25,-0.1357484208930882
4.5,-0.1536618870844509
4.75,-0.1657773875012918
5.0,-0.1722636753684103
5.25,-0.1740702980789711
5.5,-0.1726395339916945
5.75,-0.169428289761696
6.0,-0.165373501557685
6.25,-0.1604640947257654
6.5,-0.153565164327661
6.75,-0.1425786272197976
7.0,-0.1249347801478971
7.25,-0.098315138665625
7.5,-0.061434693842106
7.75,-0.0146820395132162
8.0,0.0395617202648146
8.25,0.097034098231591
8.5,0.1521402949581216
8.75,0.1988420924298768
9.0,0.2317043138671805
9.25,0.2468757294640438
9.5,0.2427938375322094
9.75,0.2204653133299247
10.0,0.1832699339134541
10.25,0.1363412236708978
10.5,0.0856661146733966
10.75,0.0370979072784514
11.0,-0.0045186744984114
11.25,-0.0359524919319951
11.5,-0.0558363723330101
11.75,-0.0645631138930237
12.0,-0.0639023684111881
12.25,-0.0564614340751457
12.5,-0.0451249518762729
12.75,-0.0325863096493734
13.0,-0.0210377825329701
13.25,-0.0120328050963734
13.5,-0.006488256358371
13.75,-0.0047688658820132
14.0,-0.006794094448541
14.25,-0.0121264500849106
14.5,-0.020029423987371
14.75,-0.0295108286602441
15.0,-0.0393827113816243
15.25,-0.0483666995999971
15.5,-0.0552548354133201
15.75,-0.059108030343934
16.0,-0.0594481174710979
16.25,-0.0563858001117042
16.5,-0.0506324210156744
16.75,-0.0433688901302012
17.0,-0.0359840096504777
17.25,-0.0297354598749752
17.5,-0.0254168406105937
17.75,-0.0231227816434305
18.0,-0.0221864882587702
18.25,-0.0213230853967022
18.5,-0.0189578845868234
18.75,-0.0136659016846641
19.0,-0.0046127419394358
19.25,0.0081214424321153
19.5,0.0234299320552989
19.75,0.0393241990068907
20.0,0.0533156948988796
20.25,0.0629527597239743
20.5,0.0663876963185515
20.75,0.0628370301490183
21.0,0.0528207615321324
21.25,0.0381185542362585
21.5,0.0214489753974446
21.75,0.0059445030517963
22.0,-0.0054571009254607
22.25,-0.0105673804288001
22.5,-0.0083276160719829
22.75,0.0010582289522434
23.0,0.0162483316790809
23.25,0.0350935675340218
23.5,0.0550764677877897
23.75,0.0737441587564191
24.0,0.0890352092185105
24.25,0.099440614026593
24.5,0.103992987763358
24.75,0.1021296771464439
25.0,0.0935102755676215
25.25,0.0778774444002734
25.5,0.0550302164109123
25.75,0.024937334758802
26.0,-0.0120328992747183
26.25,-0.0548352813269117
26.5,-0.1015183102187241
26.75,-0.1491374505413757
27.0,-0.1938772245884545
