Time (s),Wave elevation (m)
0.0,2.7858439410395004
0.25,2.7858439410395004
0.5,2.9283560668800277
0.75,2.9949171820949205
1.0,2.983373250951568
1.25,2.8970098460946905
1.5,2.743904410944007
1.75,2.5356200734332326
2.0,2.285491889099025
2.25,2.0068152236676977
2.5,1.7112484051943382
2.75,1.4076891251765178
3.0,1.101787256886097
3.25,0.7961341663660843
3.5,0.4910427183130487
3.75,0.1857256480724071
4.0,-0.1203884325112432
4.25,-0.4264806932105429
4.5,-0.7295547656955459
4.75,-1.0242021097483671
5.0,-1.3029751800914455
5.25,-1.557302477128747
5.5,-1.7787702807717511
5.75,-1.9605184926198045
6.0,-2.098467089709693
6.25,-2.192111568002048
6.5,-2.2446974194845764
6.75,-2.2626932472556307
7.0,-2.2546107911040645
7.25,-2.229345428348447
7.5,-2.1943102982254707
7.75,-2.153692737431469
8.0,-2.1071620647670493
8.25,-2.0493009586784376
8.5,-1.9699264296955792
8.75,-1.85532689499398
9.0,-1.6902912229607725
9.25,-1.4606682671825613
9.5,-1.156094118003531
9.75,-0.7724764173379415
10.0,-0.3138396679990722
10.25,0.2067882482522797
10.5,0.7676406974192529
10.75,1.339660531126354
11.0,1.8889959628570845
11.25,2.3802564651285825
11.5,2.7801290328969626
11.75,3.060899459154942
12.0,3.203432000455733
12.25,3.199232265281706
12.5,3.0513412230547137
12.75,2.773964252165084
13.0,2.390904940511076
13.25,1.933024870905924
13.5,1.4350666510824606
13.75,0.9322427653518128
14.0,0.4570003376670387
14.25,0.0363234163915649
14.5,-0.3101600062484894
14.75,-0.5711229297230238
15.0,-0.7435264308579519
15.25,-0.8317620891981155
15.5,-0.8461582628639222
15.75,-0.8011146972433933
16.0,-0.7131418996002957
16.25,-0.5990522734360566
16.5,-0.4744881898454159
16.75,-0.3528914451725142
17.0,-0.2449342686737885
17.25,-0.1583587036219413
17.5,-0.0981200082393342
17.75,-0.0667069174975999
18.0,-0.064517626219622
18.25,-0.090200216189817
18.5,-0.1409108232730949
18.75,-0.2124908237511605
19.0,-0.299604534430956
19.25,-0.3959024904238396
19.5,-0.4942773736635455
19.75,-0.5872600228943724
20.0,-0.667566305921711
20.25,-0.7287603563759267
20.5,-0.7659561715620852
20.75,-0.7764481618793596
21.0,-0.7601501013546726
21.25,-0.7197353727354755
21.5,-0.6604089363094198
21.75,-0.5892977092465785
22.0,-0.5145116338758726
22.25,-0.4439908675980137
22.5,-0.3843032106189274
22.75,-0.3395800331461849
23.0,-0.3107724033046812
23.25,-0.2953708659901934
23.5,-0.2876669706684317
23.75,-0.2795517675944675
24.0,-0.2617591620129245
24.25,-0.2253846701700998
24.5,-0.1634561216584105
24.75,-0.072312175850396
25.0,0.0474380353366684
25.25,0.1905465932721773
25.5,0.3474386459981974
25.75,0.5051926681458221
26.0,0.6490752449881931
26.25,0.7644289118407781
26.5,0.8386525756104103
26.75,0.8629933555598699
27.0,0.8338901010931992
27.25,0.7536695669073104
27.5,0.6304872394202596
27.75,0.4775123103631267
28.0,0.3114638787724693
28.25,0.150696735045852
28.5,0.0130962591272991
28.75,-0.0859359396157381
29.0,-0.1351438025642754
29.25,-0.1285220830486168
29.5,-0.0657474792921165
29.75,0.0480811773643018
30.0,0.2033112048978743
30.25,0.3870479404107381
30.5,0.5846921232889585
30.75,0.7814681124660162
31.0,0.963729541401672
31.25,1.1198833307382992
31.5,1.2408502266699724
31.75,1.320066614011366
32.0,1.3531134632222572
32.25,1.337120354210128
32.5,1.2701254773236388
32.75,1.1505713098962589
33.0,0.9770810916684768
33.25,0.7485996715768142
33.5,0.4649046537171721
33.75,0.1274135541439096
34.0,-0.2598561967720591
34.25,-0.6893630982342427
34.5,-1.1493559772802735
34.75,-1.6236091526365029
35.0,-2.091708177573279
35.25,-2.529939455153289
35.5,-2.912748053058301
35.75,-3.214640333142082
36.0,-3.412335109815802
36.25,-3.4869202606379397
36.5,-3.425758346113602
36.75,-3.223907104035561
37.0,-2.8848755778438666
37.25,-2.4206162411134997
37.5,-1.8507463955801444
37.75,-1.2010852068140063
38.0,-0.5016731016665281
38.25,0.2155028768262894
38.5,0.918827891167654
38.75,1.5791793203187765
39.0,2.1716427761076984
39.25,2.67668118330976
39.5,3.080691023563648
39.75,3.375960420256827
40.0,3.5601166500484243
40.25,3.635206360344256
40.5,3.606583633352991
40.75,3.4817861587072376
41.0,3.2695591651792157
41.25,2.979144974833773
41.5,2.619900341725704
41.75,2.201242915571028
42.0,1.7328712432196864
42.25,1.2251576672799989
42.5,0.6895862177286038
42.75,0.1391012897068639
43.0,-0.4117522830173155
43.25,-0.9469839232830588
43.5,-1.4496463737863692
43.75,-1.9026454883466968
44.0,-2.289804543081285
44.25,-2.59707205472167
44.5,-2.813731045888425
44.75,-2.9334546321295814
45.0,-2.9550597402021093
45.25,-2.8828373275319223
45.5,-2.7263809647032566
45.75,-2.4998913533344957
46.0,-2.22099604490982
46.25,-1.9091841855262144
46.5,-1.584008276267615
46.75,-1.2632420765561554
47.0,-0.961200630768416
47.25,-0.6874217378652687
47.5,-0.4458773023950492
47.75,-0.2348299823479382
48.0,-0.0473802335926963
48.25,0.1273314753216977
48.5,0.3023837807375844
48.75,0.4909837102892227
49.0,0.7042687881791254
49.25,0.9492718766256236
49.5,1.227314084075045
49.75,1.5330529742474368
50.0,1.854344241193428
50.25,2.1729817334756785
50.5,2.466273649797776
50.75,2.709304893279745
51.0,2.877640973817845
51.25,2.950160667826396
51.5,2.91167335780435
51.75,2.754988714665864
52.0,2.48216180517898
52.25,2.104730536838729
52.5,1.6428837887119714
52.75,1.1236324858870097
53.0,0.5781847015147107
53.25,0.0388320036025409
53.5,-0.4642774584976984
53.75,-0.9060836523074856
54.0,-1.2689140183428436
54.25,-1.5438558358774706
54.5,-1.731040334840778
54.75,-1.8388205875287968
55.0,-1.8819718123401377
55.25,-1.879172154700712
55.5,-1.8501159279244583
55.75,-1.8126562059237767
56.0,-1.7803630052673962
56.25,-1.760818544262961
56.5,-1.754861609640204
56.75,-1.7568548992185553
57.0,-1.755902623434657
57.25,-1.7378121775462378
57.5,-1.6874928767951851
57.75,-1.5914311286275324
58.0,-1.4398823167716623
58.25,-1.2284740369485645
58.5,-0.959013886854022
58.75,-0.6394217479811756
59.0,-0.2828411478799315
59.25,0.0938944121608285
59.5,0.4721752288542932
59.75,0.8336010129891428
60.0,1.161738411748747
60.25,1.4434078327158373
60.5,1.669352605629567
60.75,1.8342604373873743
