Time (s),Wave elevation (m)
0.0,0.6428870633169472
0.25,0.6428870633169472
0.5,0.670834825339522
0.75,0.6874189948488018
1.0,0.6921822789609516
1.25,0.6852161070745612
1.5,0.6671379334881098
1.75,0.6390185697488212
2.0,0.6022694707200762
2.25,0.5585040946089381
2.5,0.5093898974015336
2.75,0.4565079713332597
3.0,0.401235793791747
3.25,0.3446652453715514
3.5,0.2875634107864067
3.75,0.2303782679348414
4.0,0.173285851086593
4.25,0.1162704986283412
4.5,0.0592259454458099
4.75,0.0020627365249456
5.0,-0.0551930258617232
5.25,-0.1123231982854395
5.5,-0.1688739102544971
5.75,-0.2241508568511307
6.0,-0.2772546354208439
6.25,-0.3271519353253319
6.5,-0.3727736279534627
6.75,-0.4131271157496619
7.0,-0.4474081380483798
7.25,-0.4750968745795778
7.5,-0.4960247011251733
7.75,-0.5104011837234734
8.0,-0.5187954933441469
8.25,-0.5220718642786926
8.5,-0.5212843836635074
8.75,-0.5175416286131175
9.0,-0.511855842823233
9.25,-0.5049939574090314
9.5,-0.4973484706189061
9.75,-0.4888448756340243
10.0,-0.4788990580491412
10.25,-0.4664331855830395
10.5,-0.4499525786407025
10.75,-0.4276795114433072
11.0,-0.3977335454449435
11.25,-0.358342526627423
11.5,-0.3080643897263547
11.75,-0.2459978603425817
12.0,-0.1719602863872697
12.25,-0.086613192214469
12.5,0.0084794707967464
12.75,0.1108694188813014
13.0,0.2173205117402255
13.25,0.3239783100297996
13.5,0.4266004770653833
13.75,0.5208299358464268
14.0,0.6024885062307607
14.25,0.6678666360502429
14.5,0.7139850045933025
14.75,0.738806189345731
15.0,0.7413789963658043
15.25,0.7219040157418627
15.5,0.6817158843095408
15.75,0.6231849422749817
16.0,0.5495477687779953
16.25,0.4646818401466688
16.5,0.3728437590881133
16.75,0.2783928068082134
17.0,0.1855218249012203
17.25,0.0980156989088911
17.5,0.0190542441601625
17.75,-0.0489284981863735
18.0,-0.1043221332785889
18.25,-0.1463543294263353
18.5,-0.1750465929462316
18.75,-0.1911207839644664
19.0,-0.1958690705970893
19.25,-0.191001842409391
19.5,-0.1784883705622109
19.75,-0.1604038133533643
20.0,-0.138793771321134
20.25,-0.1155643571232495
20.5,-0.0924020891842465
20.75,-0.0707242859077113
21.0,-0.051657433739139
21.25,-0.0360385513324219
21.5,-0.0244330835610667
21.75,-0.0171624112736994
22.0,-0.0143345999555575
22.25,-0.0158733576867224
22.5,-0.0215420631943875
22.75,-0.030961837876055
23.0,-0.0436246403291242
23.25,-0.0589039594592518
23.5,-0.0760666439943254
23.75,-0.0942896014416035
24.0,-0.1126845102031555
24.25,-0.130332409792871
24.5,-0.1463282599459903
24.75,-0.1598335563792034
25.0,-0.1701331623496058
25.25,-0.1766909608498286
25.5,-0.1791980088617774
25.75,-0.1776067613416151
26.0,-0.1721457044789262
26.25,-0.1633103560869885
26.5,-0.1518289033666349
26.75,-0.1386035052352075
27.0,-0.1246311696514162
27.25,-0.1109107762365303
27.5,-0.0983449119479252
27.75,-0.0876464358228475
28.0,-0.0792598896949243
28.25,-0.0733069423281115
28.5,-0.0695630404888466
28.75,-0.0674695156234028
29.0,-0.0661818441291359
29.25,-0.064650950004734
29.5,-0.0617307809411875
29.75,-0.056302290152764
30.0,-0.047401775501004
30.25,-0.0343405339961397
30.5,-0.0168031309435472
30.75,0.0050867347537114
31.0,0.0307409026315843
31.25,0.0591262766389774
31.5,0.0888291492761908
31.75,0.1181597833967287
32.0,0.1452885772131661
32.25,0.1684017886099882
32.5,0.1858625876087056
32.75,0.1963623834080682
33.0,0.1990480356581742
33.25,0.1936126557539711
33.5,0.1803410312368526
33.75,0.1601049348092914
34.0,0.1343082849435261
34.25,0.1047868339865966
34.5,0.0736712985690707
34.75,0.0432261923505994
35.0,0.0156787430590198
35.25,-0.0069470270819432
35.5,-0.0229767590949046
35.75,-0.0312006132414668
36.0,-0.0309476787044457
36.25,-0.0221151691810088
36.5,-0.0051520636836821
36.75,0.0189988312711309
37.0,0.0489926560386313
37.25,0.0831975266424344
37.5,0.1198205914161139
37.75,0.1570325780119434
38.0,0.1930793091215513
38.25,0.2263708593120705
38.5,0.2555421256946888
38.75,0.2794822274560558
39.0,0.2973339178218799
39.25,0.308467665261382
39.5,0.3124378572060489
39.75,0.3089303987055993
40.0,0.2977116322975624
40.25,0.278587937569538
40.5,0.2513836593219912
40.75,0.2159423678299818
