Time (s),Wave elevation (m)
0.0,0.6428870633167603
0.25,0.6428870633167603
0.5,0.6688419238476623
0.75,0.6853746553390402
1.0,0.6920830722538776
1.25,0.6889460802716777
1.5,0.6763166169002213
1.75,0.6548845272603605
2.0,0.6256138219204196
2.25,0.5896610510304229
2.5,0.5482831043920594
2.75,0.5027434763918864
3.0,0.4542258675397116
3.25,0.4037629673453971
3.5,0.3521864951603556
3.75,0.3001022545315544
4.0,0.2478913210149159
4.25,0.1957357984299112
4.5,0.1436651102117777
4.75,0.0916167820363937
5.0,0.039504312658233
5.25,-0.0127158506901016
5.5,-0.0649859682750086
5.75,-0.1171039873951557
6.0,-0.1687008083382935
6.25,-0.2192405623247518
6.5,-0.2680441088018023
6.75,-0.3143334147908662
7.0,-0.3572921648858389
7.25,-0.3961361016406114
7.5,-0.4301854020679284
7.75,-0.4589309828985357
8.0,-0.4820870453596299
8.25,-0.4996233887741961
8.5,-0.51177293208152
8.75,-0.5190123058531023
9.0,-0.5220160850741
9.25,-0.5215879650474639
9.5,-0.5185746734930539
9.75,-0.5137704146745242
10.0,-0.5078209522259696
10.25,-0.5011369144907517
10.5,-0.4938254839222949
10.75,-0.4856483276963027
11.0,-0.4760115396381224
11.25,-0.4639906672673987
11.5,-0.4483908243267567
11.75,-0.4278387088242908
12.0,-0.4009003435220099
12.25,-0.3662158024140403
12.5,-0.3226403192271221
12.75,-0.2693801707581995
13.0,-0.2061116932787771
13.25,-0.1330727448134366
13.5,-0.0511178042933222
13.75,0.0382694458421354
14.0,0.133008988453588
14.25,0.2305022091856818
14.5,0.3277503939398125
14.75,0.4215066355200406
15.0,0.5084511088210792
15.25,0.5853777582149694
15.5,0.6493794554844857
15.75,0.6980187096153492
16.0,0.7294720344236126
16.25,0.7426380167263968
16.5,0.7372018124363735
16.75,0.713652006857423
17.0,0.6732492451252674
17.25,0.617949488948898
17.5,0.5502879135986473
17.75,0.4732320816875457
18.0,0.3900149250020844
18.25,0.3039591049132988
18.5,0.2183044524440746
18.75,0.1360494342506917
19.0,0.0598160463012358
19.25,-0.0082546395701021
19.5,-0.066571656047386
19.75,-0.11412623009776
20.0,-0.1504877279972447
20.25,-0.1757669036463485
20.5,-0.190551950433771
20.75,-0.1958243191492575
21.0,-0.1928620553616392
21.25,-0.1831385111241682
21.5,-0.1682237414614096
21.75,-0.1496948041671847
22.0,-0.1290596832740335
22.25,-0.107697821069037
22.5,-0.086818450085455
22.75,-0.0674362373994454
23.0,-0.0503623379885998
23.25,-0.0362079147502498
23.5,-0.0253965875144597
23.75,-0.0181821398010074
24.0,-0.0146681090244535
24.25,-0.0148265389124212
24.5,-0.0185140741021478
24.75,-0.0254845975346369
25.0,-0.0353986164795989
25.25,-0.0478304663894821
25.5,-0.0622750187742643
25.75,-0.0781558780447457
26.0,-0.0948370006798594
26.25,-0.1116392785426703
26.5,-0.1278629478435684
26.75,-0.1428158019120545
27.0,-0.1558462102877035
27.25,-0.1663790019581404
27.5,-0.1739514790799616
27.75,-0.1782462968361616
28.0,-0.1791177561713522
28.25,-0.1766082539867647
28.5,-0.1709522233523535
28.75,-0.1625658348497955
29.0,-0.1520219399283686
29.25,-0.1400111062384073
29.5,-0.1272909896402683
29.75,-0.1146275657212332
30.0,-0.1027327686649507
30.25,-0.0922037404319576
30.5,-0.083469093734859
30.75,-0.0767472950319016
31.0,-0.0720214825300496
31.25,-0.0690338008248862
31.5,-0.0673007545462922
31.75,-0.0661492908463637
32.0,-0.0647714720906624
32.25,-0.0622938634618839
32.5,-0.0578562980127885
32.75,-0.050693636198977
33.0,-0.0402136160837857
33.25,-0.02606395729692
33.5,-0.0081825478112293
33.75,0.0131742347173757
34.0,0.0374283292176785
34.25,0.0637031743717499
34.5,0.0908723465861834
34.75,0.1176305860347367
35.0,0.1425822120461146
35.25,0.1643403796371672
35.5,0.1816296006176599
35.75,0.1933835400804802
36.0,0.1988303442377245
36.25,0.1975586437212433
36.5,0.1895588371241316
36.75,0.1752361724057022
37.0,0.1553943491255621
