Time (s),Wave elevation (m)
0.0,1.9286611899505484
0.25,1.9286611899505484
0.5,2.047275456775535
0.75,2.074806142777424
1.0,2.011828875967499
1.25,1.869142188452484
1.5,1.6647443116111815
1.75,1.419359464409568
2.0,1.151876525952502
2.25,0.876003465640153
2.5,0.5989965929391746
2.75,0.322641624998328
3.0,0.0459568400397219
3.25,-0.2314281024790206
3.5,-0.5064379630652797
3.75,-0.7712670867112547
4.0,-1.0141156354522096
4.25,-1.2217357880377944
4.5,-1.3829569837600586
4.75,-1.491996487511627
5.0,-1.5503730783156933
5.25,-1.5666326827107409
5.5,-1.553755805925251
5.75,-1.5248546078552647
6.0,-1.4883615140191646
6.25,-1.4441768525318883
6.5,-1.382086478948949
6.75,-1.2832076449781786
7.0,-1.1244130213310737
7.25,-0.884836247990625
7.5,-0.5529122445789548
7.75,-0.132138355618946
8.0,0.356055482383332
8.25,0.8733068840843198
8.5,1.369262654623095
8.75,1.7895788318688914
9.0,2.085338824804626
9.25,2.221881565176394
9.5,2.1851445377898857
9.75,1.984187819969322
10.0,1.6494294052210874
10.25,1.2270710130380795
10.5,0.7709950320605695
10.75,0.3338811655060634
11.0,-0.0406680704857032
11.25,-0.3235724273879564
11.5,-0.5025273509970912
11.75,-0.581068025037214
12.0,-0.5751213157006936
12.25,-0.5081529066763122
12.5,-0.4061245668864572
12.75,-0.2932767868443612
13.0,-0.1893400427967314
13.25,-0.1082952458673617
13.5,-0.0583943072253395
13.75,-0.0429197929381192
14.0,-0.0611468500368696
14.25,-0.1091380507641959
14.5,-0.1802648158863395
14.75,-0.2655974579421978
15.0,-0.354444402434619
15.25,-0.435300296399974
15.5,-0.4972935187198812
15.75,-0.531972273095406
16.0,-0.5350330572398806
16.25,-0.5074722010053376
16.5,-0.4556917891410699
16.75,-0.3903200111718106
17.0,-0.3238560868542997
17.25,-0.2676191388747779
17.5,-0.2287515654953433
17.75,-0.2081050347908749
18.0,-0.1996783943289316
18.25,-0.1919077685703206
18.5,-0.1706209612814118
18.75,-0.1229931151619772
19.0,-0.0415146774549227
19.25,0.0730929818890377
19.5,0.2108693884976905
19.75,0.3539177910620165
20.0,0.4798412540899165
20.25,0.5665748375157693
20.5,0.5974892668669639
20.75,0.565533271341165
21.0,0.4753868537891923
21.25,0.3430669881263269
21.5,0.193040778577002
21.75,0.0535005274661669
22.0,-0.0491139083291465
22.25,-0.0951064238592011
22.5,-0.0749485446478461
22.75,0.0095240605701903
23.0,0.1462349851117282
23.25,0.3158421078061963
23.5,0.4956882100901078
23.75,0.6636974288077714
24.0,0.801316882966595
24.25,0.8949655262393372
24.5,0.9359368898702218
24.75,0.9191670943179954
25.0,0.8415924801085943
25.25,0.7008969996024613
25.5,0.4952719476982113
25.75,0.224436012829218
26.0,-0.1082960934724657
26.25,-0.4935175319422052
26.5,-0.9136647919685174
26.75,-1.342237054872382
27.0,-1.744895021296091
27.25,-2.0825912101568838
27.5,-2.316368010518602
27.75,-2.4130066172241573
28.0,-2.3504383882387683
28.25,-2.1218122617557427
28.5,-1.737354856447624
28.75,-1.2236052774737896
29.0,-0.6201466184613017
29.25,0.0255380750541001
29.5,0.6641029161478562
29.75,1.2501597769780908
30.0,1.74689225964256
30.25,2.128798525053297
30.5,2.382343234758649
30.75,2.5047529151064296
31.0,2.501547454795292
31.25,2.3835880004612973
31.5,2.164408665527665
31.75,1.858406058025205
32.0,1.4801475750410098
32.25,1.0447112843028896
32.5,0.5686737315515851
32.75,0.0711858017984078
33.0,-0.4254429974990572
33.25,-0.8960968595395593
33.5,-1.3143358991358145
33.75,-1.654894652644783
34.0,-1.8967931328861156
34.25,-2.0264498832255304
34.5,-2.040110625444659
34.75,-1.944981404758012
35.0,-1.7586710052875918
35.25,-1.5068647857266944
35.5,-1.219510570613485
35.75,-0.9261257539442844
36.0,-0.6510642532176012
36.25,-0.4096582536200794
36.5,-0.2060448903117012
36.75,-0.033208099912014
37.0,0.1246471326801422
37.25,0.2877434617855706
37.5,0.475196776992747
37.75,0.6994014128980625
38.0,0.9615383483164328
38.25,1.2492613838740891
38.5,1.537228507391321
38.75,1.7905824197180504
39.0,1.970855059002852
39.25,2.043210595406003
39.5,1.9835806450565572
39.75,1.7841803079655718
40.0,1.456159201576031
40.25,1.0286987502720204
40.5,0.5446055877215012
40.75,0.0532114339198011
41.0,-0.3980018052871847
41.25,-0.7713238801737361
41.5,-1.0446303411682398
41.75,-1.213885025477977
42.0,-1.291859572581587
42.25,-1.3034467501142626
42.5,-1.2787089232512514
42.75,-1.2453008686706513
43.0,-1.2220161231788007
43.25,-1.2149007318679708
43.5,-1.216732686399952
43.75,-1.2098397023176315
44.0,-1.1714278349359322
44.25,-1.080017467079109
44.5,-0.921371974898232
44.75,-0.6925036402007834
45.0,-0.4028900428806038
45.25,-0.0727805695548849
45.5,0.2707848179018752
45.75,0.5990810639099287
46.0,0.8865635186030804
46.25,1.1143127611204977
46.5,1.2713820002703389
46.75,1.354041245113401
47.0,1.3635506132662685
47.25,1.3035111960927803
47.5,1.177911416643565
47.75,0.990687280563072
48.0,0.7470342058253954
48.25,0.456021451757972
48.5,0.1334812823294908
48.75,-0.1961353758640412
49.0,-0.5001161983151813
49.25,-0.7407046245169264
49.5,-0.8810140321145221
49.75,-0.8926056836084927
50.0,-0.7630169094071707
50.25,-0.5012506268963327
50.5,-0.1394833952938032
50.75,0.270003362705173
51.0,0.6625747771413982
51.25,0.9724133346418952
51.5,1.1448979651022808
51.75,1.1475138507842018
52.0,0.9767790869319496
52.25,0.6594613740775365
52.5,0.2476014563182577
52.75,-0.1917295953259057
53.0,-0.5897767704641063
53.25,-0.8896363651706163
53.5,-1.0569909452911943
53.75,-1.0856885791492792
54.0,-0.9970073184364392
54.25,-0.8329187830006537
54.5,-0.6450573916980132
54.75,-0.4820763570963236
55.0,-0.3783935438473894
55.25,-0.3469272404008
55.5,-0.3774008901214349
55.75,-0.4404154314267934
56.0,-0.4960919961066599
56.25,-0.5050184377952269
56.5,-0.4387452937974178
56.75,-0.2872755268938344
