Time (s),Wave elevation (m)
0.0,2.3572525654949628
0.25,2.3572525654949628
0.5,2.4778397488984862
0.75,2.5341606925418563
1.0,2.524392750805173
1.25,2.4513160236185847
1.5,2.321765270798776
1.75,2.1455246775204277
2.0,1.9338777523145596
2.25,1.698074420026514
2.5,1.4479794197798252
2.75,1.191121567457054
3.0,0.9322815250574668
3.25,0.6736519869251493
3.5,0.4154976847264266
3.75,0.1571524714458834
4.0,-0.1018671352018211
4.25,-0.3608682788704599
4.5,-0.6173155709731548
4.75,-0.8666325544024656
5.0,-1.1025174600773768
5.25,-1.3177174806474017
5.5,-1.5051133144991748
5.75,-1.6589002629859886
6.0,-1.7756259989851249
6.25,-1.8548636344632716
6.5,-1.899359354948488
6.75,-1.9145865938316875
7.0,-1.90774759247267
7.25,-1.8863692086025323
7.5,-1.856724098498476
7.75,-1.8223553932112435
8.0,-1.7829832855721195
8.25,-1.7340238881125245
8.5,-1.666860825127029
8.75,-1.5698919880718285
9.0,-1.4302464194283453
9.25,-1.235950072231398
9.5,-0.9782334844645256
9.75,-0.6536338915936425
10.0,-0.2655566421530615
10.25,0.1749746715980832
10.5,0.6495421285855222
10.75,1.1335589109530693
11.0,1.5983811993406103
11.25,2.0140631628011088
11.5,2.3524168739897378
11.75,2.5899918500541825
12.0,2.710596308077929
12.25,2.7070426860075982
12.5,2.581904111815528
12.75,2.347200521062763
13.0,2.02307341120168
13.25,1.6356364292280898
13.5,1.2142871663005437
13.75,0.7888208014515338
14.0,0.3866925934105711
14.25,0.0307351984851704
14.5,-0.2624430822102604
14.75,-0.4832578636117894
15.0,-0.6291377491874984
15.25,-0.7037986908599443
15.5,-0.7159800685771656
15.75,-0.6778662822828712
16.0,-0.6034277612002504
16.25,-0.5068903852151249
16.5,-0.4014900067922753
16.75,-0.2986004536075128
17.0,-0.2072520734932058
17.25,-0.1339958261416426
17.5,-0.0830246223563591
17.75,-0.0564443148056612
18.0,-0.0545918375704486
18.25,-0.0763232598529226
18.5,-0.119232235077234
18.75,-0.179799927789443
19.0,-0.2535115291338856
19.25,-0.3349944149740182
19.5,-0.4182347007922304
19.75,-0.496912327064469
20.0,-0.5648637973183708
20.25,-0.6166433784719382
20.5,-0.6481167605525341
20.75,-0.6569945985133041
21.0,-0.6432039319154927
21.25,-0.6090068538530953
21.5,-0.5588075614925861
21.75,-0.4986365232086437
22.0,-0.4353559978949694
22.25,-0.3756845802752429
22.5,-0.3251796397544774
22.75,-0.2873369511236949
23.0,-0.26296126433473
23.25,-0.2499291942993948
23.5,-0.2434105136425194
23.75,-0.2365438033491652
24.0,-0.221488521703244
24.25,-0.1907101055285461
24.5,-0.1383090260186549
24.75,-0.0611872257195657
25.0,0.0401398760541043
25.25,0.1612317327687658
25.5,0.2939865466138596
25.75,0.4274707192003106
26.0,0.5492175149900096
26.25,0.646824463865274
26.5,0.7096291024395781
26.75,0.7302251470121977
27.0,0.70559931630963
27.25,0.6377204027677246
27.5,0.5334892025863738
27.75,0.4040488779995689
28.0,0.2635463589613206
28.25,0.1275126219618753
28.5,0.0110814500307923
28.75,-0.0727150258287011
29.0,-0.1143524483236177
29.25,-0.1087494548872909
29.5,-0.0556324824779443
29.75,0.0406840731544091
30.0,0.1720325579905086
30.25,0.3275021034244704
30.5,0.4947394889368117
30.75,0.6612422490097061
31.0,0.8154634581091075
31.25,0.9475935875477908
31.5,1.049950191797669
31.75,1.1169794426250013
32.0,1.1449421611880637
32.25,1.131409530485493
32.5,1.074721557735386
32.75,0.973560339142988
33.0,0.82676092371948
33.25,0.6334304913342274
33.5,0.3933808608376069
33.75,0.1078114688910005
34.0,-0.2198783203455884
34.25,-0.583307236967436
34.5,-0.972531980775616
34.75,-1.373823129153964
35.0,-1.7699069194850825
35.25,-2.140718000514321
35.5,-2.4646329679724084
35.75,-2.7200802818894543
36.0,-2.887360477536449
36.25,-2.950470989770564
36.5,-2.898718600557663
36.75,-2.727921395722398
37.0,-2.4410485658678875
37.25,-2.048213742480654
37.5,-1.5660161808755062
37.75,-1.016302867304159
38.0,-0.4244926244870621
38.25,0.1823485880837835
38.5,0.7774697540649381
38.75,1.3362286556543497
39.0,1.8375438874757457
39.25,2.264884078185182
39.5,2.6067385584000093
39.75,2.8565818940634697
40.0,3.0124063961948218
40.25,3.075943843368217
40.5,3.0517246128371465
40.75,2.946126749675356
41.0,2.766550062843952
41.25,2.5208149787055016
41.5,2.21683875069098
41.75,1.8625901593293317
42.0,1.466275667339734
42.25,1.0366718723138446
42.5,0.5834960303857414
42.75,0.1177010912904236
43.0,-0.3484057779377291
43.25,-0.8012940889318189
43.5,-1.2266238547423125
43.75,-1.6099307978318211
44.0,-1.93752692106878
44.25,-2.197522507841414
44.5,-2.3808493465209746
44.75,-2.482153919494263
45.0,-2.5004351647864
45.25,-2.4393238925270118
45.5,-2.3069377393642942
45.75,-2.1152926835907278
46.0,-1.8793043456929248
46.25,-1.6154635415991054
46.5,-1.3403146953033662
46.75,-1.0688971417013622
47.0,-0.8133236106501979
47.25,-0.5816645474244586
47.5,-0.3772807943342724
47.75,-0.1987022927559477
48.0,-0.040090966886128
48.25,0.1077420175798984
48.5,0.2558631990856482
48.75,0.4154477548601114
49.0,0.5959197438438755
49.25,0.803230049452451
49.5,1.0384965326788842
49.75,1.297198670517062
50.0,1.569060511779054
50.25,1.8386768514024976
50.5,2.086846934444273
50.75,2.292488755852092
51.0,2.4349269778458686
51.25,2.4962897958531034
51.5,2.463723610449835
51.75,2.331144297024961
52.0,2.100290758228368
52.25,1.780925838863539
52.5,1.390132436602438
52.75,0.9507659495967006
53.0,0.4892332089739861
53.25,0.0328578492021503
53.5,-0.3928501571903601
53.75,-0.766686167337103
54.0,-1.0736964770593298
54.25,-1.306339553434783
54.5,-1.4647264371729654
54.75,-1.5559251125243667
55.0,-1.592437687364732
55.25,-1.590068746285218
55.5,-1.5654827082437726
55.75,-1.533786020397042
56.0,-1.5064610044570277
56.25,-1.4899233836071215
56.5,-1.484882900464788
56.75,-1.4865695301080084
57.0,-1.4857637582908636
57.25,-1.4704564579237394
57.5,-1.4278785880574647
57.75,-1.3465955703771428
58.0,-1.218361960345253
58.25,-1.0394780312641698
58.5,-0.8114732888764807
58.75,-0.5410491713686867
59.0,-0.2393271251291724
59.25,0.0794491179822394
59.5,0.3995328859536327
59.75,0.7053547032985056
60.0,0.9830094253258632
60.25,1.2213450892210935
60.5,1.412529127840403
60.75,1.552066523943164
61.0,1.6383440565563878
61.25,1.6718575938045028
61.5,1.6543308962088463
61.75,1.5879454747844028
62.0,1.4748695710221018
62.25,1.3172056382985562
62.5,1.1173818417735484
62.75,0.8789108449074595
63.0,0.6073472738431992
63.25,0.3112112898621695
63.5,0.0026229208347446
63.75,-0.3025832340199649
64.0,-0.5854221189691479
64.25,-0.8250525691588146
64.5,-1.0007254015260418
64.75,-1.0941815341980574
65.0,-1.092191702683417
65.25,-0.9888664152797102
65.5,-0.7873570872486089
65.75,-0.5006219361487402
66.0,-0.1510388247058749
66.25,0.2312017922342233
66.5,0.6108183409937649
66.75,0.9510002821171184
67.0,1.217398946949085
67.25,1.3820492754758982
67.5,1.4267067026472884
67.75,1.3451389015520712
68.0,1.1440356983461184
68.25,0.8423765226996961
68.5,0.4692992338846705
68.75,0.0607181699001835
69.0,-0.3448867236658313
69.25,-0.7109695512805319
69.5,-1.0071222465673082
69.75,-1.212434499757837
70.0,-1.3175754575662662
70.25,-1.3253377148503298
70.5,-1.249595626266952
70.75,-1.1128479204516912
71.0,-0.9427077863682956
71.25,-0.7678443784015726
71.5,-0.613948071248461
71.75,-0.5002784137225931
72.0,-0.4372611746518441
72.25,-0.4254432685841471
72.5,-0.4559151944544221
72.75,-0.5120992483289337
73.0,-0.5726089542921857
73.25,-0.6147385415340438
73.5,-0.618061347157246
73.75,-0.5676130974777458
74.0,-0.4562089763934687
74.25,-0.285579953859727
74.5,-0.0661926332905006
74.75,0.184189263799659
75.0,0.4429634757723059
75.25,0.6857890755243361
75.5,0.8898676312396594
75.75,1.03693383677683
76.0,1.115541066132003
76.25,1.1223430467553084
76.5,1.06222807681758
76.75,0.9473326704679802
77.0,0.7951214656101402
77.25,0.6258463806774932
77.5,0.4597729537496087
77.75,0.314576453577317
78.0,0.2032650460930872
78.25,0.1328913937314523
78.5,0.1041842026030086
78.75,0.1120885304601315
79.0,0.14707031248108
79.25,0.1969363593230826
79.5,0.2488605020803799
79.75,0.2912967081748476
80.0,0.3154998069229334
80.25,0.3164552049472255
80.5,0.2931259031181703
80.75,0.2480400683299823
81.0,0.1863467427259834
81.25,0.1145448845384903
81.5,0.0391306922479488
81.75,-0.0345945249604488
82.0,-0.1033563728072008
82.25,-0.1662536638517242
82.5,-0.2245849879086953
82.75,-0.2812150524872432
83.0,-0.3396200028351582
83.25,-0.4028040796063591
83.5,-0.4722985159046839
83.75,-0.5474354047803672
84.0,-0.6250383622490343
84.25,-0.6995974163091154
84.5,-0.7639105392161444
84.75,-0.8100929214660674
85.0,-0.8307908661360095
85.25,-0.820400415325748
85.5,-0.776087212590668
85.75,-0.6984339021737439
86.0,-0.5915994318743506
86.25,-0.4629513780268131
86.5,-0.3222154333092324
86.75,-0.1802622692242372
87.0,-0.0477091789394495
87.25,0.0664565608824439
87.5,0.1560281308755117
87.75,0.2183326872322937
88.0,0.2544767621764515
88.25,0.269048282286202
88.5,0.2693205641372143
88.75,0.2640767666066825
89.0,0.2622280758291347
89.25,0.2714275325789898
89.5,0.2968801239698269
89.75,0.3405193234175239
90.0,0.400665729423906
90.25,0.4722132809153117
