Time (s),Wave elevation (m)
0.0,1.9286611899506048
0.25,1.9286611899506048
0.5,2.019396624070408
0.75,2.068237636191512
1.0,2.073682479025704
1.25,2.0366773064227077
1.5,1.960436567728291
1.75,1.850005606765563
2.0,1.7116354028872929
2.25,1.552062618436059
2.5,1.3777974611527846
2.75,1.1945164147261804
3.0,1.0066378129043263
3.25,0.8171285972207881
3.5,0.6275548941360751
3.75,0.4383525332498699
4.0,0.2492615828004168
4.25,0.0598459572971827
4.5,-0.1299916455501759
4.75,-0.3195863875127697
5.0,-0.507250520341392
5.25,-0.6902196859597418
5.5,-0.8648175753134808
5.75,-1.0268152836270268
6.0,-1.1719301489998908
6.25,-1.2963853884387295
6.5,-1.3974399844017114
6.75,-1.4737999134201312
7.0,-1.5258369149105475
7.25,-1.5555676160503655
7.5,-1.566380336481229
7.75,-1.5625345020198034
8.0,-1.5484929921278336
8.25,-1.528175840600614
8.5,-1.5042403337885677
8.75,-1.4774950428023312
9.0,-1.4465429116470536
9.25,-1.4077224463279163
9.5,-1.3553794305465052
9.75,-1.2824590314126374
10.0,-1.1813651366797504
10.25,-1.044995931701501
10.5,-0.8678371491393866
10.75,-0.6469809268100482
11.0,-0.3829408483814217
11.25,-0.0801525363512293
11.5,0.2529179212663258
11.75,0.6040922431794059
12.0,0.9582111624984332
12.25,1.2982172303176809
12.5,1.606486779011702
12.75,1.866278955608436
13.0,2.0631550752201027
13.25,2.186223579889472
13.5,2.2290842804493103
13.75,2.1903779941439465
14.0,2.073890195050603
14.25,1.88820475377754
14.5,1.645950657093502
14.75,1.3627253817897969
15.0,1.0558088384394957
15.25,0.7427983931955217
15.5,0.4402970575768553
15.75,0.1627739993223971
16.0,-0.0783087118129471
16.25,-0.2750431544239893
16.5,-0.4232746146860211
16.75,-0.5224685434913262
17.0,-0.5752940677294297
17.25,-0.5869970453668957
17.5,-0.5646493113002284
17.75,-0.5163629990221669
18.0,-0.4505504070110158
18.25,-0.3752928899735328
18.5,-0.297859733186826
18.75,-0.2243934408967993
19.0,-0.1597548405051374
19.25,-0.107502869655007
19.5,-0.0699719756682057
19.75,-0.0484056827086404
20.0,-0.0431078347925298
20.25,-0.0535819713936946
20.5,-0.0786420755573582
20.75,-0.1164919351955283
21.0,-0.1647829316615376
21.25,-0.2206689590033882
21.5,-0.2808808574252873
21.75,-0.3418406440438398
22.0,-0.3998283950530985
22.25,-0.4512032614421233
22.5,-0.4926668706505311
22.75,-0.52154472307143
23.0,-0.5360515424161224
23.25,-0.5355018625935332
23.5,-0.5204286568097063
23.75,-0.492580795211226
24.0,-0.4547837779787814
24.25,-0.4106658068075827
24.5,-0.3642703917852642
24.75,-0.3195945387833994
25.0,-0.2801053630636375
25.25,-0.2482954216739882
25.5,-0.2253366562315339
25.75,-0.2108841546691376
26.0,-0.2030647027963754
26.25,-0.1986631309947931
26.5,-0.1934944749022855
26.75,-0.1829251992246322
27.0,-0.1624855173578292
27.25,-0.1285001556518957
27.5,-0.0786589649117751
27.75,-0.0124526837270437
28.0,0.0685872528838198
28.25,0.160884132161889
28.5,0.2590583621884905
28.75,0.3563987559801523
29.0,0.4455161651269443
29.25,0.519109512664159
29.5,0.5707589251269266
29.75,0.5956554292721722
30.0,0.591182347821037
30.25,0.5572795137641826
30.5,0.4965458288596391
30.75,0.4140655526953695
31.0,0.3169753646027351
31.25,0.213818807125372
31.5,0.1137585838756908
31.75,0.0257324663741622
32.0,-0.0423565191142595
32.25,-0.0843308679515782
32.5,-0.0962414237263752
32.75,-0.0766369767531362
33.0,-0.0265836930080224
33.25,0.0505531591556415
33.5,0.1495259341942429
33.75,0.2637596668197997
34.0,0.385972845991364
34.25,0.5087884933577109
34.5,0.6252670776177367
34.75,0.7293082510000425
35.0,0.8158900451722944
35.25,0.8811389332228934
35.5,0.922248628604488
35.75,0.93728634014647
36.0,0.9249396720459502
36.25,0.8842635931468149
36.5,0.8144841847321262
36.75,0.7149047144840286
37.0,0.5849416186542798
37.25,0.4242957551983177
37.5,0.2332409286980783
37.75,0.0129904381771783
38.0,-0.233913771067008
38.25,-0.5032535693639143
38.5,-0.7888930452175356
38.75,-1.0826984160698747
39.0,-1.3746583656881697
39.25,-1.6532211920419624
39.5,-1.9058394977697948
39.75,-2.1196875616255357
40.0,-2.2824941720135663
40.25,-2.3834173651714883
40.5,-2.413879233275446
40.75,-2.3682798086948385
41.0,-2.244518942296298
41.25,-2.044272944282121
41.5,-1.7729964830384066
41.75,-1.439647112305
42.0,-1.056156765053546
42.25,-0.6366986043753302
42.5,-0.1968161491420754
42.75,0.2475073146556078
43.0,0.6807583742925919
43.25,1.0887073243295862
43.5,1.4590646510701606
43.75,1.7819376877481354
44.0,2.050067430680658
44.25,2.2588487547638603
44.5,2.406158693897532
44.75,2.4920347857685616
45.0,2.5182570206464847
45.25,2.487891719383553
45.5,2.4048535478378623
45.75,2.2735334925578914
46.0,2.0985272895894296
46.25,1.884482319415581
46.5,1.6360634230968023
46.75,1.3580215415171475
47.0,1.0553353999403834
47.25,0.7333871128176116
47.5,0.3981284804265239
47.75,0.056196183178026
48.0,-0.285059272851403
48.25,-0.6176550218458472
48.5,-0.9331778717752444
48.75,-1.2231016272784778
49.0,-1.4791992656052204
49.25,-1.694016288289103
49.5,-1.8613616677079117
49.75,-1.976767313886572
50.0,-2.037866536090378
50.25,-2.044646711601004
50.5,-1.9995409526812309
50.75,-1.907337175177494
51.0,-1.7748994228107595
51.25,-1.610714105518324
51.5,-1.4242913174133494
51.75,-1.2254669297529448
52.0,-1.023663139945131
52.25,-0.8271722855040377
52.5,-0.6425300685079587
52.75,-0.474039431991423
53.0,-0.3234952899368385
53.25,-0.1901438253111183
53.5,-0.0708893859959059
53.75,0.0392611363080233
54.0,0.1465500676204277
54.25,0.2576720687602778
54.5,0.3789012437704582
54.75,0.5152261259744031
55.0,0.6695799881633211
55.25,0.8422489482082128
55.5,1.0305268028012142
55.75,1.2286642767334592
56.0,1.4281331417336638
56.25,1.6181948987511618
56.5,1.7867324233219737
56.75,1.9212743816654207
57.0,2.010119478224437
57.25,2.0434533909053583
57.5,2.014347513877912
57.75,1.9195362523724069
58.0,1.7598882999472432
58.25,1.540515551526726
58.5,1.2704984218621025
58.75,0.9622448291077296
59.0,0.6305379273321712
59.25,0.2913607062685323
59.5,-0.0393899197727003
59.75,-0.347173854492334
60.0,-0.6199378268458642
60.25,-0.8489926699626784
60.5,-1.029551692336895
60.75,-1.160879375443286
61.0,-1.2460408541809356
61.25,-1.2912851365027682
61.5,-1.305134037841932
61.75,-1.2972799122212986
62.0,-1.2774148776554657
62.25,-1.2541200739640312
62.5,-1.2339348563647337
62.75,-1.2207037084629264
63.0,-1.2152656363519925
63.25,-1.2155107635072782
63.5,-1.2167865084267009
63.75,-1.2125960940408556
64.0,-1.1954998790959677
64.25,-1.158108882293002
64.5,-1.0940522851957908
64.75,-0.9988073760061592
65.0,-0.87030029838514
65.25,-0.7092164308177157
65.5,-0.5189962803730898
65.75,-0.3055316754896122
66.0,-0.0766128453881429
66.25,0.1587948134269604
66.5,0.3913483261902811
66.75,0.6120990172072761
67.0,0.8131478041090237
67.25,0.9881140327221768
67.5,1.1323776991090504
67.75,1.2430891276433005
68.0,1.3189740754320882
68.25,1.3599910502615378
68.5,1.3669173015449705
68.75,1.3409476747337443
69.0,1.2833851717214306
69.25,1.1954843315245354
69.5,1.0784809025775413
69.75,0.933807642762014
70.0,0.7634613209803606
70.25,0.5704552598418148
70.5,0.359269791285041
70.75,0.13620345047094
71.0,-0.090467357794221
71.25,-0.3105930398774705
71.5,-0.5125606267342128
71.75,-0.6840086679055031
72.0,-0.812802690663493
72.25,-0.8881845424970446
72.5,-0.9019749702559756
72.75,-0.8496881248369683
73.0,-0.7314129036397354
73.25,-0.5523306992299752
73.5,-0.3227714332652981
73.75,-0.0577566291640449
74.0,0.2239653772114391
74.25,0.5013276895959404
74.5,0.7526770779509987
74.75,0.9576667455164348
75.0,1.0991192200156206
75.25,1.1646628840888598
75.5,1.1479620368352923
75.75,1.0493980576939177
76.0,0.8761144772489531
76.25,0.6414055865451737
76.5,0.3634991400786654
76.75,0.0638505712710432
77.0,-0.2348788992405599
77.25,-0.51095139941335
77.5,-0.7455664189291464
77.75,-0.9245486633181664
78.0,-1.0395338330427943
78.25,-1.0885314726747484
78.5,-1.075812818745797
78.75,-1.011146216970292
79.0,-0.908474599117261
79.25,-0.7841904260694452
79.5,-0.6552064211161838
79.75,-0.537040458012249
80.0,-0.4421279480527317
80.25,-0.3785457529373801
80.5,-0.3492816443746671
80.75,-0.3521186477610501
81.0,-0.3801319281746226
81.25,-0.4227256300768796
81.5,-0.4670764315852624
81.75,-0.4998064515703999
82.0,-0.5086854410893168
82.25,-0.4841631874760313
82.5,-0.4205572101867815
82.75,-0.3167648531310697
83.0,-0.1764272052529434
83.25,-0.0075377470623077
83.5,0.1784466400913002
83.75,0.3678782662855562
84.0,0.5464191852842573
84.25,0.7005917946419085
84.5,0.8192007634683233
84.75,0.8944677339659906
85.0,0.9227584008896256
85.25,0.9048326675231344
85.5,0.8456061436564037
85.75,0.7534682374716823
86.0,0.6392517284750466
86.25,0.5149853181795718
86.5,0.3925803192574019
86.75,0.2826036220706979
87.0,0.1932719546267106
87.25,0.129769992864694
87.5,0.0939516179613828
87.75,0.0844352454929651
88.0,0.097056771247273
88.25,0.1256030389801882
88.5,0.1627195301862944
88.75,0.2008712973564381
89.0,0.2332371726478093
89.25,0.254433139889935
89.5,0.2609887884312961
89.75,0.251536876778508
90.0,0.2267152710276079
90.25,0.1888177395006371
90.5,0.1412605972735883
90.75,0.087952364317942
91.0,0.0326612643571876
91.25,-0.0215299165378964
91.5,-0.0726091363502981
91.75,-0.1198141536452429
92.0,-0.1635901952326031
92.25,-0.2053432321060957
92.5,-0.2470345313049692
92.75,-0.2906836217653715
93.0,-0.3378584087232708
93.25,-0.3892315990140995
93.5,-0.4442720739537716
93.75,-0.5011200245638059
94.0,-0.5566683917760619
94.25,-0.6068440665009065
94.5,-0.6470543319787315
94.75,-0.6727408826229293
95.0,-0.679968439577105
95.25,-0.6659694388481905
95.5,-0.6295711254581144
95.75,-0.5714459199626917
96.0,-0.4941481660002428
96.25,-0.4019273895085418
96.5,-0.3003365006413658
96.75,-0.1956793318610195
97.0,-0.0943622596044614
97.25,-0.0022268844907459
97.5,0.0760566158634467
97.75,0.1374630397068996
98.0,0.1808962386675756
98.25,0.2072501649768634
98.5,0.2192400794041871
98.75,0.2210244785024541
99.0,0.2176629724415276
99.25,0.2144743933908705
99.5,0.2163706452408659
99.75,0.2272440081345033
100.0,0.2494786806896053
100.25,0.2836422628839359
